AA9293;LBA42;14;6.668
AA9294;LBA02;11;7.05
AA9297;LBA16;39;7.248
AA9300;LBA16;19;7.206
AA9301;LBC10;16;7.09
AA9302;LBA42;8;6.952
AA9305;LBA42;29;7.14
AA9306;LBA55;36;6.831
AA9308;LBA55;12;7.056
AA9309;LBA42;13;6.983
AA9313;LBA16;4;6.709
AA9318;LBC16;4;7.001
AA9327;LBA42;20;7.048
AA9330;LBA63;43;7.018
AA9333;LBC42;47;6.855
AA9334;LBA60;22;6.779
AA9335;LBC16;3;6.816
AA9337;LBC42;21;6.903
AA9341;LBC42;3;6.953
AA9345;LBA32;17;6.656
AA9347;LBA42;40;6.921
AA9349;LBC55;28;7.004
AA9351;LBC48;34;7.256
AA9352;LBC48;24;7.001
AA9354;LBA48;40;6.934
AA9356;LBA47;37;6.975
AA9358;LBC62;5;6.991
AA9359;LBC39;19;6.95
AA9362;EBA63;2;6.961
AA9366;LBA16;13;6.99
AA9367;LBA53;7;6.48
AA9368;LBA53;45;6.677
AA9369;LBC16;38;6.673
AA9372;LBC53;16;6.636
AA9373;LBA30;38;6.876
AA9374;LBA55;7;6.829
AA9375;EBC41;2;6.598
AA9378;LBA30;31;7.132
AA9379;LBA53;30;6.891
AA9380;EBA51;43;6.883
AA9383;EBA23;34;6.927
AA9384;LBC21;39;7.005
AA9385;LBA47;8;6.64
AA9386;EBA34;23;6.592
AA9388;LBC26;6;6.748
AA9389;LBA48;5;7.059
AA9390;LBC53;19;6.571
AA9391;EBC20;34;6.736
AA9392;LBA46;1;6.82
AA9393;LBA55;34;7.033
AA9395;LBC16;34;6.918
AA9397;EBA63;9;7.016
AA9402;LBA52;22;6.984
AA9404;LBA11;42;6.845
AA9405;LBC10;25;7.212
AA9406;LBA16;2;7.094
AA9407;LBA55;13;6.994
AA9408;LBC48;10;7.12
AA9409;EBA59;13;7.026
AA9410;LBC19;16;7.069
AA9413;EBC03;33;7.035
AA9414;LBA42;4;6.929
AA9422;EBA08;8;6.741
AA9423;LBA11;27;6.975
AA9424;LBA48;9;7.091
AA9425;LBA47;18;7.126
AA9427;LBA53;17;7.106
AA9428;LBA55;42;7.113
AA9429;LBA13;34;6.843
AA9432;LBA16;9;7.044
AA9433;LBC56;9;7.146
AA9434;EBA21;8;6.921
AA9436;EBC02;34;6.899
AA9437;LBA11;14;7.114
AA9438;EBC51;2;7.027
AA9439;LBC11;35;7.189
AA9440;EBA34;16;6.805
AA9444;EBA51;38;6.923
AA9446;EBA27;37;6.976
AA9447;LBA47;7;7.234
AA9449;LBA55;37;7.109
AA9452;LBC02;5;7.238
AA9453;EBA51;23;6.755
AA9455;EBC17;21;7.016
AA9456;EBC17;42;6.753
AA9457;LBA53;13;6.841
AA9459;LBC47;8;7.052
AA9460;EBC09;15;6.887
AA9462;LBA11;30;7.112
AA9463;LBA16;48;6.873
AA9464;LBA48;7;7.023
AA9471;LBC60;3;7.176
AA9474;LBC32;45;7.189
AA9475;EBA11;17;7.069
AA9483;EBC03;34;7.073
AA9485;LBC60;13;7.232
AA9487;LBC53;3;7.104
AA9490;EBC16;37;7.021
AA9491;LBC11;41;7.045
AA9493;LBA11;3;7.152
AA9497;LBA53;23;7.088
AA9501;LBA53;12;7.235
AA9504;LBA53;22;7.114
AA9507;LBC47;29;6.853
AA9508;LBC57;16;7.144
AA9510;EBC35;42;7.087
AA9511;EBC07;10;6.564
AA9512;LBA42;48;7.293
AA9518;EBA22;38;6.999
AA9520;EBC59;41;6.858
AA9524;LBA55;25;7.019
AA9527;LBC55;39;7.144
AA9548;EBA22;44;7.043
AA9549;EBA36;4;6.872
AA9552;LBA42;16;7.065
AA9553;EBC61;23;6.54
AA9556;LBA55;43;6.74
AA9557;LBC16;37;6.863
AA9560;EBA51;37;6.632
AA9562;LBA38;10;7.033
AA9564;LBC39;25;7.303
AA9567;LBA11;35;7.011
AA9568;LBC53;9;7.066
AA9570;EBA51;30;6.681
AA9573;EBA31;23;6.885
AA9575;LBC60;7;6.958
AA9577;LBA18;5;7.134
AA9579;EBC14;33;6.837
AA9580;EBC20;29;6.778
AA9602;LBA48;27;6.954
AA9617;LBC48;23;7.097
AA9618;LBC44;11;7.058
AA9632;EBC20;44;6.885
AA9633;EBC36;11;6.834
AA9634;EBC36;8;6.797
AA9635;EBC34;9;6.931
AA9639;EBC17;33;6.912
AA9641;EBA51;33;6.824
AA9806;LBC48;38;7.224
AA9807;EBA29;38;7.114
AA9842;LBC44;45;7.163
AA9884;EBC59;9;6.975
AA9891;EBC34;23;7.041
AA9909;EBC37;37;7.045
AA9918;EBC09;21;7.034
AA9926;LBC16;12;6.966
AB0712;LBC11;36;6.931
AB0714;LBC42;24;7.059
AA7839;LBA25;15;6.625
AA8161;LBC17;26;7.127
AA8523;LBA14;6;7.172
AA8524;LBA40;22;6.995
AA8526;EBA03;17;7.035
AA8529;EBA15;19;6.913
AA8533;EBC13;37;7.005
AA8535;EBC57;15;6.92
AA8536;EBC03;18;6.951
AA8538;LBC54;41;6.941
AA8542;EBA09;6;6.883
AA8543;LBC09;34;6.945
AA8546;LBC40;43;6.703
AA8547;LBA20;19;7.081
AA8558;LBC17;9;6.624
AA8560;LBC01;4;6.993
AA8563;LBA17;13;7.056
AA8581;LBA45;9;7.014
AA8585;EBC40;23;6.535
AA8605;LBC17;14;7.081
AA8613;LBC09;42;7.116
AA8614;LBA09;5;7.077
AA8620;LBC17;23;6.989
AA9930;EBA15;24;7.127
AA9931;EBC13;9;7.01
AA9932;LBC22;8;7.124
AA9934;EBC19;34;7.024
AA9937;EBA50;10;6.987
AA9938;EBC42;9;6.962
AA9988;LBC17;17;7.071
AB0034;LBA17;17;7.333
AB0054;EBA15;17;6.931
AB0055;EBC41;33;6.797
AB0162;EBC41;18;6.998
AB0165;EBA59;17;6.745
AB0171;EBC18;19;6.991
AB0176;EBC57;3;7.129
AB0177;LBC07;4;7.133
AB0184;LBA57;4;7.146
AB0199;EBC54;2;7.07
AB0235;EBC57;9;6.987
AB0242;EBA09;16;7.022
AB0243;EBC41;4;7.049
AB0259;LBC17;45;6.671
AB0264;LBC17;22;7.181
AB0297;LBA56;7;7.073
AB0298;LBA44;5;7.141
AB0306;EBA17;5;7.051
AB0309;EBC41;34;6.831
AB0326;LBC55;27;7.226
AB0458;EBC52;22;7
AB0460;EBC52;30;7.244
AB0462;EBC26;21;6.643
AB0463;EBC26;22;6.838
AB0465;EBC27;13;6.956
AB0467;EBA16;8;6.794
AB0468;EBA16;4;6.896
AB0469;EBC37;2;6.643
AB0470;EBC42;24;6.757
AB0471;LBA50;4;7.005
AB0472;EBC19;33;6.839
AB0473;LBA09;10;6.831
AB0481;EBA63;41;6.795
AB0488;LBC47;43;6.823
AB0489;EBA27;7;7.072
AB0495;EBC19;11;6.918
AB0497;LBC43;7;6.728
AB0499;EBC07;42;6.72
AB0506;LBC17;7;7.103
AB0507;LBC17;1;6.81
AB0510;EBC07;16;6.938
AB0511;LBC55;11;7.205
AB0517;EBC59;8;6.923
AB0518;LBA54;5;7.168
AB0520;LBA50;36;7.093
AB0521;EBA31;33;7.257
AB0524;LBA56;29;7.424
AB0525;EBC46;24;7.189
AB0527;LBC01;29;7.361
AB0528;LBA43;3;7.266
AB0532;LBC50;45;7.304
AB0534;LBC17;38;7.22
AB0535;EBC07;22;7.011
AB0538;EBC07;12;7.011
AB0541;LBA45;34;7.24
AB0542;EBC13;24;6.915
AB0543;LBA43;40;7.252
AB0545;EBA16;15;7.023
AB0546;EBC59;22;6.857
AB0551;LBC17;12;7.261
AB0553;LBA43;45;6.884
AB0557;LBC40;38;7.098
AB0558;LBA25;19;7.203
AB0562;LBC22;34;7.206
AB0563;LBA56;38;6.913
AB0564;LBA44;28;7.255
AB0565;EBC23;44;7.13
AB0566;EBC23;29;7.077
AB0567;LBC22;16;7.314
AB0568;EBA16;24;7.202
AB0571;LBA43;29;7.401
AB0572;LBC01;42;7.233
AB0573;EBA62;42;7.11
AB0574;EBC13;12;7.049
AB0576;EBC34;1;7.266
AB0593;EBC22;33;7.18
AB0595;EBA16;33;6.921
AB0604;EBA44;5;6.086
AB0606;LBC50;11;7.331
AB0613;LBC54;43;7.176
AB0614;LBC40;15;7.24
AB0616;LBA17;11;7.15
AB0619;EBC46;12;6.737
AB0623;LBC09;38;6.945
AB0624;EBA34;30;7.034
AB0625;LBC25;42;7.197
AB0629;LBA01;2;6.922
AB0632;EBC26;30;6.999
AB0633;EBA04;29;6.894
AB0634;EBC11;16;6.924
AB0635;LBA43;27;7.169
AB0636;LBA57;9;7.102
AB0640;EBC57;24;6.392
AB0641;LBA40;14;7.128
AB0642;LBC43;8;7.041
AB0645;LBC22;5;7.063
AB0646;LBA56;45;7.067
AB0647;EBA26;6;7.053
AB0649;LBC01;35;6.954
AB0652;LBC22;18;7.131
AB0653;EBC46;14;7.19
AB0654;LBA57;36;7.266
AB0655;LBA40;38;7.249
AB0656;EBC40;13;7.086
AB0657;EBC44;23;6.866
AB0658;EBC22;34;7.133
AB0659;LBA40;18;7.311
AB0660;LBC17;6;6.996
AB0662;LBA25;36;6.721
AB0663;LBA56;39;6.945
AB0665;LBA25;18;7.286
AB0666;LBA40;1;7.177
AB0667;EBA34;43;6.847
AB0669;LBC14;36;7.017
AB0670;EBA15;22;7.08
AB0701;LBC17;46;5.757
AB0702;EBC57;18;7.022
AB0710;LBA25;2;7.157
AB0717;EBC31;44;7.027
AB0718;LBA57;38;7.213
AB0719;EBC53;4;7.187
AB0730;EBA13;44;7.12
AB0735;LBC01;13;7.22
AB0737;EBC57;29;7.004
AB0740;LBC17;13;7.222
AB0741;LBA17;19;7.2
AB0742;LBA17;14;6.985
AB0745;LBA43;42;7.247
AB0747;LBA40;45;7.262
AB0749;LBC55;7;7.257
AB0752;EBA09;23;7.05
AB0753;LBA54;39;7.06
AB0755;EBC44;30;7.172
AB0756;LBC22;21;7.395
AB0757;EBC57;41;7.272
AB0758;EBC42;17;7.09
AB0760;EBA16;23;7.128
AB0765;LBC54;22;6.287
AB0766;EBC45;8;7.144
AB0767;LBC17;42;7.268
AB0770;EBA44;1;7.217
AB0771;EBC07;33;7.09
AB0774;EBA44;21;6.953
AB0775;LBC17;18;7.123
AB0776;LBC17;35;7.229
AB0777;LBC09;16;7.159
AB0779;LBC55;41;7.247
AB0780;LBC01;31;7.191
AB0782;EBA28;6;6.852
AB0785;LBC09;27;6.696
AB0786;EBA06;6;7.024
AB0787;EBA12;2;7.068
AB0790;EBC46;21;7.134
AB0791;LBC17;24;7.125
AB0792;LBA54;38;6.975
AB0794;EBA26;14;6.779
AB0795;EBC40;17;7.08
AB0798;LBA01;35;7.255
AB0799;LBA54;3;7.046
AB0801;LBA11;12;7.032
AB0805;EBA04;6;7.026
AB0806;EBC26;34;6.954
AB0807;LBA44;2;7.006
AB0808;LBA11;8;6.763
AB0810;LBA01;18;7.163
AB0811;LBA57;17;6.927
AB0813;LBC17;41;7.259
AB0816;LBA45;11;7.285
AB0818;LBC22;15;7.182
AB0819;EBC19;12;7.203
AB0828;LBC22;20;7.329
AB0829;EBC45;41;6.872
AB0830;LBA17;29;7.152
AB0832;LBC14;15;7.331
AB0833;LBC14;24;7.154
AB0834;EBC26;9;7.244
AB0835;EBC47;44;7.223
AB0837;EBA50;9;7.055
AB0840;LBC43;10;7.151
AB0841;EBA04;15;7.272
AB0843;EBC31;42;7.091
AB0847;EBC35;8;6.996
AB0853;EBA44;15;6.864
AB0854;EBA16;34;6.984
AB0856;LBA25;10;6.848
AB0857;EBC63;1;6.969
AB0916;EBC41;7;6.937
AB0917;EBC46;29;7.057
AB0918;EBC54;1;7.298
AB0920;EBC40;18;6.989
AB0921;EBC64;5;7.099
AB0924;EBC53;38;7.214
AB0925;EBA06;13;7.088
AB0926;LBC40;48;7.025
AB0927;LBA54;47;6.805
AB0928;LBC50;26;7.028
AB0929;EBC19;18;7.119
AB0930;EBC19;43;6.975
AB0931;LBA43;7;7.095
AB0932;LBA54;9;7.101
AB0933;EBA13;7;6.323
AB0934;LBC54;26;7.034
AB0936;EBC44;34;6.741
AB0937;EBC13;11;6.866
AB0938;LBA57;20;7.197
AB0940;EBC41;22;7.15
AB0941;EBA16;6;6.786
AB0942;EBA44;33;7.155
AB0943;EBA04;44;7.097
AA9585;EBA08;30;6.93
AA9587;LBC56;31;6.93
AA9241;EBC11;15;6.95
AA9589;LBC56;25;6.96
AA9328;LBC62;4;6.79
AA9590;EBC32;8;6.77
AA9591;LBC57;38;6.94
AA9592;LBC51;12;6.8
AA9247;LBC57;42;6.63
AA9597;LBC56;48;6.94
AA9598;EBC32;16;6.93
AA9601;LBA19;12;6.91
AA9941;EBC01;44;6.93
AA9940;EBC42;5;7
AA9901;LBC56;27;7.02
AA9902;EBA08;44;6.97
AA9903;EBC01;37;6.93
AA9904;EBC12;29;6.93
AA9905;EBA52;13;6.97
AA9906;EBC01;42;6.95
AA9907;EBC11;43;6.95
AA9908;EBA17;7;6.93
AA9911;EBC10;10;6.93
AA9913;EBC12;34;6.93
AA9915;LBC37;8;7
AA9916;EBA37;6;7
AA9919;EBC11;21;6.99
AA9920;EBC16;22;6.93
AA9921;EBA25;18;7
AA9922;EBC12;21;6.79
AA9923;EBA19;7;6.93
AA9924;EBA02;29;6.78
AA9933;LBC62;19;7.01
AA9935;EBC32;7;6.99
AA9936;LBC36;38;7.02
AB0675;EBC01;8;7
AA8521;EBA19;44;6.93
AA8522;EBA29;13;6.9
AA7798;EBC61;43;6.9
AA7922;LBC56;30;6.99
AA8147;LBC56;38;6.78
AA7855;LBA19;5;7
AA8327;LBC07;12;6.93
AA8329;LBC56;28;7
AA8430;EBA14;8;6.85
AA8436;EBC61;16;6.76
AA8460;LBA63;26;6.94
AA8464;LBC56;41;7
AA8468;LBC57;34;6.94
AA8474;EBC51;41;7
AA8479;EBC59;33;7
AA8483;EBC01;22;6.81
AA8484;LBC56;42;6.95
AA8485;LBA19;7;7.01
AA8486;LBA62;22;6.85
AA8487;EBC56;5;6.78
AA8490;LBC60;47;6.94
AA8502;LBA60;48;6.94
AA8504;EBA52;1;6.8
AA8506;LBA46;35;6.94
AA9614;EBA42;11;6.8
AA9316;LBC63;43;6.82
AA9530;EBC10;43;7
AA9331;LBA62;4;6.87
AA9532;EBC22;7;6.84
AA9534;LBC51;22;6.99
AA9535;EBA02;30;6.93
AA9536;EBA26;13;7
AA9537;EBA38;14;6.94
AA9538;LBC27;11;7.01
AA9304;LBA36;5;6.95
AA9539;EBC36;5;6.94
AA9540;EBC32;21;6.99
AA9544;EBA20;38;6.91
AA9546;EBA27;22;6.83
AA9307;EBC36;6;6.99
AA9605;LBC36;48;6.94
AA9607;EBC10;5;6.88
AA9609;EBC32;4;6.75
AA9610;EBA01;17;6.88
AA9611;EBA64;16;6.81
AA9612;LBA39;2;6.94
AA9613;LBA39;23;6.94
AA9684;LBC39;9;6.99
AA9880;EBA01;16;6.99
AA9673;EBA25;44;6.93
AA9674;EBA25;17;6.99
AA9342;LBC36;45;6.94
AA9353;LBA36;27;6.93
AA9357;LBC56;26;6.81
AA9360;LBC57;46;6.81
AA9547;EBC60;18;6.83
AA9551;EBC01;23;6.76
AA9571;EBC47;17;6.93
AA9572;EBC59;44;6.89
AA9574;EBC07;3;6.93
AA9576;EBC01;34;6.99
AA9332;LBC57;43;6.89
AA9578;EBC60;9;6.82
AA9623;EBC32;9;6.79
AA9653;EBC61;38;6.93
AA9675;LBC35;19;7.04
AA9676;EBC08;6;6.95
AA9677;EBA25;29;6.93
AA9678;EBC32;10;6.93
AA9680;EBA14;34;6.74
AA9681;LBA46;29;7.01
AA9682;EBC01;7;6.81
AA9315;LBC59;19;6.86
AA9671;LBC15;7;6.95
AA9312;LBC56;40;6.79
AA9629;EBC32;11;6.75
AA9630;EBA64;21;6.8
AA9643;EBA14;41;6.91
AA9644;EBA18;30;6.74
AA9645;LBC37;23;7.02
AA9646;EBC32;24;6.95
AA9648;LBA19;13;6.99
AA9649;EBC01;17;6.93
AA9650;EBA14;12;6.93
AA9651;EBA25;43;6.87
AA9647;EBA46;1;6.97
AA9652;LBA46;30;6.97
AA9655;EBA25;41;6.73
AA9656;EBA21;7;7.02
AA9657;LBA46;48;7
AA9658;LBC62;9;6.94
AA9925;EBC26;17;6.85
AA9660;EBC11;22;7
AA9661;EBC08;8;6.95
AA9665;LBA60;5;7.02
AA9666;LBA20;5;6.96
AA9718;LBC60;37;6.94
AA9344;LBC56;46;6.94
AA9340;LBC56;43;6.83
AA9685;LBC56;39;6.94
AA9686;EBC50;2;6.94
AA9688;EBA52;14;6.99
AA9689;LBC57;28;6.97
AA9691;EBC11;24;6.97
AA9692;LBC39;26;7
AA9927;EBC16;15;7
AA9694;LBA39;18;6.95
AA9695;LBA46;34;6.96
AA9696;EBA02;34;6.95
AA9697;EBC01;4;6.89
AA9698;EBC01;3;6.74
AA9699;LBC39;5;6.99
AA9701;EBC32;17;6.9
AA9700;EBC01;43;6.93
AA9703;EBA25;38;6.86
AA9705;EBA02;38;6.93
AA9714;EBC17;41;6.93
AA9716;EBA57;8;6.93
AA9744;LBC57;45;6.94
AA9346;LBC56;36;6.79
AA9350;LBC56;45;6.79
AA9720;EBC51;42;6.78
AA9721;EBC32;22;6.93
AA9722;LBC39;12;6.95
AA9723;LBC51;7;7.02
AA9725;EBC10;33;6.97
AA9726;EBA64;4;6.84
AA9727;LBC51;18;7.01
AA9707;EBC06;44;6.93
AA9728;EBC08;24;6.92
AA9729;EBA54;22;6.93
AA9730;LBC39;37;7
AA9731;LBA19;8;7
AA9732;LBA19;24;7
AA9734;EBC02;42;7
AA9735;EBC04;29;6.88
AA9737;EBC10;21;6.96
AA9738;EBA60;14;6.99
AA9739;LBA60;19;7.01
AA9740;EBC08;30;6.82
AA9741;LBA60;24;6.96
AA9742;LBC56;29;6.97
AA9821;EBA14;42;6.93
AA9819;EBC17;18;7
AA9773;EBC51;6;6.87
AA9774;EBC12;23;6.99
AA9775;EBC05;13;7
AA9776;EBA20;42;6.93
AA9777;LBC57;48;6.94
AA9778;EBA25;37;6.91
AA9779;LBC21;22;6.97
AA9780;EBA45;6;6.94
AA9781;LBA39;14;7
AA9782;EBC12;42;6.95
AA9783;EBC06;34;6.91
AA9784;EBC01;24;7
AA9785;EBC10;15;6.93
AA9786;EBC01;16;6.89
AA9787;EBA19;11;7
AA9788;EBA27;13;6.93
AA9789;EBC06;41;6.93
AA9791;LBC21;17;6.97
AA9792;LBC56;34;6.95
AA9812;LBA19;17;7.02
AA9813;EBC12;30;7.03
AA9817;LBA39;16;7.02
AA9818;LBA46;46;6.97
AA9772;EBC06;43;6.93
AA9770;EBC01;33;6.92
AA9745;EBC16;21;6.86
AA9746;EBC32;37;6.89
AA9747;LBC57;25;6.97
AA9748;EBC32;15;6.98
AA9749;EBC04;30;6.93
AA9750;EBC01;18;6.93
AA9751;EBC32;29;6.88
AA9753;EBC32;42;6.93
AA9754;EBC10;42;6.8
AA9756;EBC04;43;6.93
AA9411;EBC58;33;6.99
AA9757;LBA46;39;6.94
AA9758;EBC61;34;6.8
AA9759;EBA46;8;6.88
AA9761;EBA37;34;7
AA9569;LBC56;35;6.94
AA9762;EBC02;11;6.93
AA9763;LBC60;28;6.99
AA9767;EBA64;7;6.93
AA9768;EBC08;11;6.93
AA9769;EBC51;34;7
AA9717;EBC58;16;6.9
AA9191;EBA25;42;6.8
AA9129;EBA35;16;6.43
AA9319;LBC36;35;6.94
AA9265;LBA46;28;6.94
AA9616;LBC15;5;6.94
AA9622;EBA05;9;7
AA9628;EBC38;12;6.89
AA9310;LBC62;1;6.96
AA9235;EBA37;9;6.93
AA9582;LBA19;2;6.88
AA7985;LBA30;27;6.88
AA8287;EBA61;3;6.987
AA8290;LBC34;30;7.172
AA8296;LBC37;29;7.021
AA8321;EBA62;24;7.032
AA8324;EBA62;37;6.769
AA8325;LBC34;29;7.214
AA8326;LBA63;8;7.13
AA7966;EBA57;16;6.986
AA8072;LBA04;8;7.23
AA7969;LBC30;6;7.07
AA7997;LBC21;15;6.643
AA7998;LBC30;3;6.897
AB0706;EBA12;44;7.194
AA8039;LBA04;7;6.891
AA8041;LBC30;12;6.853
AA8092;EBA53;18;7.031
AA8117;LBA34;14;7.155
AA8127;LBC30;8;7.023
AA8082;LBC34;27;7.234
AA8129;LBA63;7;7.384
AA8136;LBC34;46;7.526
AA8141;LBA63;4;7.364
AA8144;LBA63;15;7.404
AA8156;LBC63;14;7.259
AA8157;EBC01;14;7.445
AA8163;LBC34;35;6.787
AA8166;LBC02;2;7.285
AA8208;EBA18;9;7.003
AA8209;LBA38;4;7.155
AA8228;LBC29;11;7.143
AA8154;LBA38;13;7.219
AA7901;LBA35;12;7.149
AA7796;LBA35;7;6.912
AA7797;LBA38;1;6.836
AA7814;LBA35;4;6.858
AA7823;LBC29;29;6.799
AA7827;LBA38;8;6.98
AA7829;LBC34;40;7.101
AA7843;LBC10;38;7.237
AA7850;EBA62;12;6.862
AA7854;LBC10;11;7.014
AA8002;LBA63;17;6.888
AA8019;EBA36;37;7.068
AA8270;LBC37;25;7.163
AA8280;EBA60;37;7.12
AA7905;EBA58;33;6.964
AB0139;EBA59;7;7.012
AB0140;EBA62;23;6.748
AB0142;LBC37;40;7.217
AB0145;EBA08;4;6.98
AB0146;EBA28;43;6.86
AB0147;LBC34;42;7.116
AB0125;EBA62;33;6.811
AB0128;EBC37;8;6.891
AB0144;EBA36;44;6.799
AB0151;LBC52;12;7.091
AB0152;EBA43;13;7.081
AB0153;EBA21;44;7.227
AB0155;EBC60;13;7.228
AB0156;EBA55;4;6.92
AB0157;EBA22;34;6.942
AB0158;EBC14;15;7.105
AB0163;EBA55;33;6.955
AB0164;EBC28;17;7.062
AB0166;EBA55;21;7.084
AB0172;LBC04;23;7.143
AB0173;EBA56;21;7.101
AB0174;EBA36;23;6.844
AB0175;EBA36;15;7.025
AA9929;LBA38;27;7.033
AB0179;LBA15;20;7.306
AB0180;EBA56;44;7.045
AB0181;EBA36;22;6.931
AB0182;LBA28;29;7.079
AB0185;EBA36;10;7.002
AB0186;EBA36;24;7.098
AB0187;EBA12;33;7.106
AB0188;EBA17;10;7.235
AB0189;EBA12;24;6.84
AB0191;EBC37;22;7.181
AB0194;EBC18;21;6.929
AB0691;EBA36;38;7.466
AB0197;LBA28;3;7.402
AB0198;EBA41;2;7.155
AB0202;LBC12;17;7.41
AB0203;EBA30;3;7.142
AB0204;EBA49;9;7.022
AB0205;EBC22;1;7.095
AB0207;EBA28;12;7.019
AB0208;LBC63;18;7.244
AB0209;EBA28;8;7.231
AB0212;EBC17;14;7.173
AB0213;EBC22;24;7.034
AB0214;EBA59;42;7.187
AB0216;LBC12;22;7.217
AB0222;EBC08;38;7.2
AB0225;EBA09;22;7.128
AB0226;EBA09;42;7.36
AB0227;EBA53;42;7.304
AB0228;EBA28;29;7.51
AB0683;LBC29;27;7.16
AB0230;LBA28;27;7.303
AB0231;EBC28;7;7.151
AB0232;EBA60;18;7.125
AB0234;EBA53;38;7.043
AB0237;LBA04;13;7.163
AB0685;EBA23;29;6.938
AB0244;EBA58;43;6.799
AB0245;EBA57;43;7.079
AB0246;EBA41;16;6.931
AB0247;LBA27;17;7.213
AB0690;LBC30;7;7.076
AB0249;LBC05;10;7.168
AB0250;EBA38;29;6.999
AB0251;EBA28;42;6.989
AB0252;EBA53;11;6.862
AB0253;LBA63;23;7.138
AB0254;EBA11;30;6.989
AB0255;EBC22;21;6.987
AB0256;EBA28;15;7.034
AB0257;LBA24;3;7.149
AB0258;EBA60;10;7.007
AB0260;EBA08;18;6.998
AB0261;EBC36;37;6.952
AB0266;LBC30;43;7.121
AB0267;EBC22;16;6.968
AB0268;EBC37;30;6.957
AB0269;EBC28;15;6.786
AB0270;LBC04;22;7.078
AB0272;LBC24;34;6.973
AB0273;LBA24;26;7.169
AB0274;LBC21;36;7.342
AB0275;LBA22;14;7.251
AB0680;EBA21;30;6.916
AB0284;EBC14;4;7.06
AB0285;EBA39;30;7.067
AB0276;EBA39;7;7.156
AB0279;EBA55;7;7.226
AB0280;EBA22;37;7.1
AB0286;LBC04;7;7.264
AB0287;EBC14;3;7.103
AB0288;EBA58;15;7.083
AB0289;EBA55;23;7.018
AB0290;EBA38;44;7.191
AB0291;LBC05;28;7.016
AB0292;LBC28;27;6.881
AB0293;EBA38;24;7.28
AB0294;EBA12;8;7.04
AB0295;EBC05;43;6.794
AB0299;LBA02;34;7.566
AB0300;EBA11;41;6.753
AB0301;EBA12;21;6.79
AB0304;LBA04;14;6.849
AB0305;EBA12;43;6.927
AB0308;LBA04;23;7.098
AB0311;EBA36;11;6.783
AB0313;EBA12;12;7.25
AB0316;EBA11;44;7.37
AB0317;EBA40;41;7.255
AB0319;LBC05;24;7.321
AB0321;EBA24;30;7.114
AB0322;EBC24;2;7.192
AB0323;EBA62;38;7.218
AB0324;EBC28;8;7.128
AB0325;LBC34;43;7.183
AB0330;LBC63;12;7.025
AB0331;EBC39;30;6.956
AB0332;EBA60;30;6.992
AB0333;LBC10;5;7.222
AB0335;EBA59;12;7.002
AB0336;EBA60;43;7.007
AB0337;EBA60;9;7.188
AB0338;LBA63;14;7.177
AB0340;EBC28;24;6.849
AB0341;EBA38;34;6.959
AB0342;EBA39;34;7.055
AB0343;EBA62;43;6.923
AB0345;EBA12;29;7.131
AB0348;EBC12;1;7.084
AB0350;EBC34;11;6.837
AB0351;EBC38;29;6.901
AB0352;EBC28;12;7.047
AB0354;EBC28;11;6.694
AB0355;EBC28;3;7.062
AB0356;EBC34;21;7.022
AB0357;LBC05;6;7.225
AB0358;EBC37;42;7.135
AB0360;EBC38;21;6.842
AB0361;EBC38;42;6.674
AB0362;LBC37;6;6.656
AB0365;EBA17;24;6.818
AB0366;EBA11;34;6.874
AB0369;EBC37;41;6.817
AB0364;EBC38;30;6.929
AB0370;EBA61;18;6.69
AB0371;EBC59;5;6.855
AB0373;EBC28;10;6.981
AB0374;EBC39;38;6.691
AB0377;EBC34;12;7.165
AB0379;EBA22;21;6.96
AB0380;EBA61;9;6.681
AB0381;EBC16;13;6.693
AB0382;LBC08;47;6.934
AB0383;EBA36;29;6.872
AB0384;EBA61;16;6.578
AB0385;EBA61;23;6.941
AB0386;EBA39;38;6.843
AB0390;EBC28;23;6.719
AB0391;EBA38;33;6.966
AB0392;EBC34;22;6.71
AB0393;EBA62;3;6.953
AB0396;EBA53;17;6.651
AB0409;LBC28;23;6.884
AB0716;LBC30;22;7.172
AB0415;EBA23;33;6.977
AB0416;EBA15;7;6.518
AB0418;EBA15;8;6.984
AB0420;EBC05;41;6.918
AB0422;EBA30;37;6.969
AB0424;LBC30;45;7.198
AB0427;EBC14;10;7.338
AB0698;LBC08;39;7.378
AB0430;EBA22;33;6.991
AB0431;EBA21;29;7.002
AB0432;EBA55;10;7.02
AB0434;EBA21;33;6.862
AB0436;EBA39;22;6.941
AB0443;EBA56;33;7.119
AB0445;LBC04;17;6.581
AB0446;EBA42;44;6.929
AB0447;LBC04;1;7.146
AB0448;LBC04;15;7.179
AB0451;LBC21;43;7.039
AB0452;LBA07;34;7.107
AB0454;EBA42;30;6.986
AB0455;EBC39;44;7.025
AB0457;EBC28;16;6.683
AA8084;LBC45;16;-1
AA8096;LBC64;14;-1
AA8097;LBA15;27;-1
AA8211;LBA59;30;-1
AA8224;LBC03;39;-1
AA8232;LBC03;2;-1
AA8234;EBC55;38;-1
AA8243;LBC10;27;-1
AA8253;LBA59;29;-1
AA8255;LBC52;8;-1
AA7817;LBC10;17;-1
AA7840;LBC64;4;-1
AA7842;LBC03;25;-1
AA7844;LBA59;19;-1
AA7845;LBC64;20;-1
AA8005;LBC64;17;-1
AA8030;LBA10;37;-1
